"usstate","local_year","local_month","comaxvalue","rank"
"Louisiana",2009,8,0.270967741935484,18
"Pennsylvania",2009,8,0.268595041322314,19
"Oklahoma",2009,8,0.263333333333333,20
"Ohio",2009,8,0.257142857142857,21
"Maine",2009,8,0.251020408163265,22
"Virginia",2009,8,0.241935483870968,23
"Kansas",2009,8,0.225,24
"Texas",2009,8,0.197115384615385,25
"North Dakota",2009,8,0.17741935483871,26
"Tennessee",2009,8,0.154838709677419,27
"South Carolina",2009,8,0.116666666666667,28
"District Of Columbia",2009,9,0.531034482758621,1
"Colorado",2009,9,0.493333333333333,2
"California",2009,9,0.467961165048544,3
